,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
20033,-121.8,37.35,17.0,2529.0,423.0,1756.0,429.0,5.1017,240700.0,<1H OCEAN
3713,-119.03,34.23,21.0,3284.0,487.0,1832.0,521.0,5.2773,250800.0,<1H OCEAN
2412,-117.24,33.11,10.0,3487.0,545.0,1410.0,557.0,6.0336,240300.0,NEAR OCEAN
11412,-121.44,38.47,16.0,1215.0,223.0,787.0,233.0,4.1597,95900.0,INLAND
6575,-117.96,33.83,18.0,2067.0,770.0,870.0,541.0,3.1315,137500.0,<1H OCEAN
5497,-117.35,33.2,23.0,3297.0,728.0,1793.0,622.0,2.5754,169700.0,NEAR OCEAN
8683,-116.38,34.1,6.0,2104.0,348.0,841.0,320.0,4.1458,116300.0,INLAND
18625,-122.46,37.74,52.0,2053.0,281.0,791.0,287.0,10.959,500001.0,NEAR BAY
6581,-122.28,37.86,52.0,1999.0,417.0,780.0,358.0,3.3906,179300.0,NEAR BAY
2098,-122.04,37.67,18.0,3000.0,419.0,1155.0,415.0,6.8233,332600.0,NEAR BAY
10738,-116.96,33.75,35.0,3269.0,757.0,2328.0,705.0,2.5898,76300.0,INLAND
14144,-117.05,33.03,14.0,5180.0,1051.0,1639.0,991.0,4.5,222200.0,<1H OCEAN
5943,-121.28,37.9,28.0,371.0,71.0,171.0,70.0,0.9614,55700.0,INLAND
17037,-117.99,33.97,18.0,4078.0,484.0,1490.0,482.0,10.8034,500001.0,<1H OCEAN
12840,-121.31,37.97,45.0,2604.0,454.0,988.0,442.0,3.6667,123100.0,INLAND
14815,-118.35,34.09,42.0,2210.0,643.0,1228.0,605.0,2.5982,315800.0,<1H OCEAN
3589,-122.04,38.25,38.0,1214.0,244.0,632.0,254.0,2.8438,94200.0,INLAND
9615,-118.32,33.98,40.0,1298.0,277.0,791.0,255.0,3.2344,104300.0,<1H OCEAN
5330,-117.66,33.62,16.0,5175.0,799.0,2717.0,813.0,6.1493,257800.0,<1H OCEAN
19372,-117.42,34.08,21.0,4460.0,930.0,2657.0,839.0,2.7569,127500.0,INLAND
20121,-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,166100.0,<1H OCEAN
10120,-118.21,33.94,41.0,1807.0,442.0,1628.0,443.0,2.84,156100.0,<1H OCEAN
16637,-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,246200.0,NEAR BAY
6181,-117.78,33.9,14.0,6239.0,901.0,2923.0,904.0,6.5437,268200.0,<1H OCEAN
4567,-121.72,36.81,18.0,1984.0,379.0,1078.0,359.0,3.2969,229900.0,<1H OCEAN
273,-118.24,34.2,41.0,2067.0,452.0,1282.0,455.0,5.5756,309900.0,<1H OCEAN
16090,-118.45,34.2,18.0,2729.0,800.0,2099.0,742.0,2.5842,230800.0,<1H OCEAN
5168,-121.83,37.29,20.0,1649.0,408.0,1729.0,362.0,3.3833,115200.0,<1H OCEAN
5616,-118.12,33.91,35.0,1518.0,279.0,857.0,251.0,3.6917,197500.0,<1H OCEAN
8195,-117.26,33.09,13.0,3730.0,761.0,1335.0,603.0,4.1667,227100.0,NEAR OCEAN
9590,-119.72,36.81,28.0,1651.0,305.0,780.0,309.0,2.9453,72200.0,INLAND
14921,-122.65,38.24,24.0,1948.0,310.0,922.0,313.0,4.95,243600.0,<1H OCEAN
2627,-118.36,33.93,40.0,1625.0,500.0,2036.0,476.0,2.6298,156500.0,<1H OCEAN
6433,-118.24,33.88,37.0,1843.0,366.0,1207.0,351.0,2.4821,111000.0,<1H OCEAN
1849,-121.94,37.83,11.0,2836.0,373.0,959.0,335.0,10.5815,500001.0,INLAND
3420,-118.49,34.28,27.0,2535.0,389.0,1071.0,386.0,6.8695,319400.0,<1H OCEAN
16281,-120.76,38.6,14.0,2925.0,625.0,1226.0,437.0,2.5865,133800.0,INLAND
12838,-122.64,38.24,52.0,1621.0,393.0,635.0,349.0,2.5202,244000.0,<1H OCEAN
4346,-118.12,33.91,36.0,1432.0,265.0,749.0,261.0,3.5772,207400.0,<1H OCEAN
2689,-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4.1162,177200.0,<1H OCEAN
14614,-117.93,33.87,10.0,1277.0,488.0,730.0,417.0,1.4803,137500.0,<1H OCEAN
16490,-121.29,38.71,32.0,1875.0,361.0,1027.0,343.0,3.5769,103800.0,INLAND
18018,-118.21,33.93,36.0,1337.0,382.0,1769.0,393.0,2.6953,121000.0,<1H OCEAN
9911,-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,240600.0,<1H OCEAN
20539,-117.95,33.86,35.0,2478.0,431.0,1333.0,427.0,5.2099,191400.0,<1H OCEAN
12185,-117.38,34.22,16.0,774.0,122.0,489.0,136.0,5.7628,221300.0,INLAND
8948,-117.08,32.62,16.0,5192.0,1381.0,3261.0,1321.0,2.2685,151900.0,NEAR OCEAN
1829,-121.87,37.34,39.0,2479.0,541.0,1990.0,506.0,2.4306,289100.0,<1H OCEAN
15279,-119.81,36.73,47.0,1314.0,416.0,1155.0,326.0,1.372,49600.0,INLAND
5617,-118.74,34.27,23.0,2493.0,522.0,1488.0,505.0,4.18,215000.0,<1H OCEAN
11683,-117.98,34.06,36.0,2391.0,407.0,1967.0,398.0,4.0274,160700.0,<1H OCEAN
12000,-122.4,38.41,20.0,4867.0,1015.0,1725.0,1015.0,2.5685,267600.0,INLAND
8279,-121.82,36.54,22.0,1746.0,363.0,886.0,364.0,5.5469,378800.0,<1H OCEAN
3763,-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659,189100.0,NEAR BAY
825,-118.16,33.78,33.0,2048.0,585.0,2074.0,597.0,2.0156,152700.0,NEAR OCEAN
534,-117.94,33.66,16.0,2095.0,450.0,963.0,411.0,5.5,224100.0,<1H OCEAN
19690,-122.07,37.58,16.0,1644.0,251.0,1033.0,267.0,6.5116,244300.0,NEAR BAY
18681,-117.25,33.2,22.0,2361.0,618.0,1472.0,596.0,2.0625,124500.0,<1H OCEAN
20490,-117.08,32.74,35.0,1434.0,253.0,753.0,228.0,2.3812,135100.0,NEAR OCEAN
17669,-121.42,38.54,29.0,1407.0,265.0,556.0,235.0,3.0521,108000.0,INLAND
19908,-117.12,32.73,50.0,2307.0,424.0,887.0,356.0,3.5156,168800.0,NEAR OCEAN
2424,-121.92,36.62,52.0,1410.0,303.0,578.0,285.0,2.5625,235400.0,NEAR OCEAN
687,-121.83,37.37,43.0,1461.0,284.0,800.0,258.0,3.2279,182400.0,<1H OCEAN
19369,-121.39,38.55,25.0,2171.0,431.0,1053.0,422.0,3.5278,126200.0,INLAND
5717,-121.26,37.97,31.0,1189.0,295.0,891.0,292.0,2.5536,50500.0,INLAND
17874,-118.29,34.04,41.0,659.0,291.0,1224.0,290.0,2.0817,132500.0,<1H OCEAN
4645,-122.3,38.25,18.0,3548.0,880.0,1476.0,699.0,3.7188,163400.0,NEAR BAY
12019,-121.31,38.67,26.0,1387.0,226.0,807.0,244.0,4.1563,135700.0,INLAND
14655,-120.51,36.55,20.0,1193.0,263.0,1274.0,241.0,1.9417,38800.0,INLAND
12131,-121.63,39.15,27.0,2991.0,637.0,1419.0,606.0,1.8849,73500.0,INLAND
1701,-118.0,34.12,42.0,870.0,170.0,546.0,164.0,4.625,173800.0,INLAND
6102,-120.49,37.29,17.0,2414.0,594.0,2487.0,582.0,1.0955,62700.0,INLAND
20289,-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,275000.0,<1H OCEAN
17779,-117.34,33.21,12.0,5963.0,1372.0,3015.0,1124.0,2.7386,216100.0,NEAR OCEAN
200,-118.19,33.86,36.0,2013.0,546.0,1659.0,522.0,3.1215,153600.0,<1H OCEAN
20324,-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,130300.0,INLAND
6688,-117.38,34.13,13.0,2903.0,510.0,1844.0,510.0,3.7198,112900.0,INLAND
10049,-121.99,38.34,16.0,1470.0,261.0,748.0,256.0,4.0433,132200.0,INLAND
9503,-118.27,33.94,30.0,1041.0,275.0,877.0,270.0,1.5268,91600.0,<1H OCEAN
4740,-122.59,38.92,15.0,1410.0,329.0,599.0,273.0,2.1953,75000.0,INLAND
14925,-117.88,33.75,50.0,1344.0,228.0,747.0,234.0,4.5125,195400.0,<1H OCEAN
15653,-122.36,38.03,32.0,2159.0,393.0,981.0,369.0,4.3173,175400.0,NEAR BAY
5714,-118.23,34.21,50.0,309.0,47.0,121.0,45.0,6.213,285000.0,<1H OCEAN
4222,-118.01,33.66,19.0,4559.0,1045.0,1949.0,910.0,4.355,429200.0,NEAR OCEAN
9545,-121.6,37.91,13.0,2479.0,394.0,1075.0,350.0,5.1017,241400.0,INLAND
7750,-118.35,33.98,42.0,3081.0,680.0,1785.0,609.0,3.745,170800.0,<1H OCEAN
10222,-119.27,34.27,44.0,1312.0,279.0,668.0,278.0,4.09,203800.0,NEAR OCEAN
12277,-119.77,36.76,40.0,2009.0,519.0,2219.0,505.0,1.2101,49100.0,INLAND
11891,-121.94,37.25,16.0,3942.0,749.0,1894.0,737.0,5.2894,332800.0,<1H OCEAN
8386,-118.5,34.45,25.0,1290.0,190.0,689.0,216.0,6.0097,220200.0,<1H OCEAN
2251,-118.29,34.11,30.0,2774.0,570.0,1076.0,580.0,5.296,500001.0,<1H OCEAN
17310,-117.77,33.53,46.0,1033.0,223.0,462.0,224.0,3.2708,384700.0,<1H OCEAN
12261,-119.57,36.1,36.0,1729.0,317.0,737.0,278.0,3.5313,68800.0,INLAND
15590,-122.9,39.17,45.0,1314.0,277.0,649.0,232.0,2.575,73600.0,INLAND
1801,-117.66,33.61,16.0,2022.0,254.0,789.0,270.0,8.4112,286900.0,<1H OCEAN
14801,-118.19,34.03,50.0,1183.0,246.0,851.0,231.0,3.2639,142600.0,<1H OCEAN
11049,-118.3,33.75,48.0,1958.0,386.0,1098.0,380.0,4.625,273400.0,<1H OCEAN
767,-119.8,36.76,52.0,2224.0,418.0,832.0,406.0,2.3952,78400.0,INLAND
4083,-123.36,39.41,46.0,1748.0,362.0,808.0,330.0,2.9183,76900.0,<1H OCEAN
7038,-122.55,38.0,18.0,3119.0,803.0,1395.0,722.0,3.9265,301100.0,NEAR BAY
13863,-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6.4232,229200.0,NEAR BAY
5385,-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,395500.0,NEAR OCEAN
15926,-122.22,38.08,37.0,2811.0,,1574.0,516.0,3.1053,96700.0,NEAR BAY
1436,-117.26,33.04,16.0,3109.0,450.0,1433.0,453.0,6.6319,269600.0,NEAR OCEAN
18398,-117.05,32.58,22.0,2101.0,399.0,1551.0,371.0,4.1518,136900.0,NEAR OCEAN
4043,-121.77,36.93,20.0,2587.0,547.0,1534.0,540.0,2.4375,190400.0,<1H OCEAN
12393,-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,218800.0,NEAR BAY
14375,-118.02,33.8,16.0,2956.0,393.0,1379.0,429.0,8.4952,359600.0,<1H OCEAN
10249,-122.45,37.78,52.0,1345.0,291.0,560.0,294.0,3.7159,494400.0,NEAR BAY
1865,-119.98,37.43,12.0,2776.0,592.0,1236.0,489.0,2.5551,105000.0,INLAND
4969,-118.35,34.0,28.0,3085.0,621.0,1162.0,558.0,3.25,301000.0,<1H OCEAN
4027,-122.06,40.55,17.0,3057.0,577.0,1497.0,556.0,3.5189,101000.0,INLAND
16983,-118.15,34.19,47.0,1717.0,314.0,868.0,295.0,3.6094,160700.0,<1H OCEAN
14606,-118.11,33.84,36.0,1463.0,257.0,722.0,260.0,4.8438,226300.0,<1H OCEAN
6519,-116.25,33.68,16.0,926.0,189.0,238.0,118.0,3.0114,366700.0,INLAND
8262,-118.0,33.93,24.0,4534.0,967.0,2547.0,895.0,3.9575,215400.0,<1H OCEAN
15763,-118.03,33.72,24.0,5203.0,957.0,2465.0,946.0,5.163,261000.0,<1H OCEAN
14405,-118.28,33.97,31.0,2017.0,566.0,2063.0,521.0,1.9219,107000.0,<1H OCEAN
20271,-121.13,36.21,34.0,2504.0,550.0,1810.0,547.0,3.4821,113700.0,<1H OCEAN
5914,-117.95,33.83,31.0,2421.0,389.0,1348.0,413.0,4.9394,217800.0,<1H OCEAN
5598,-122.27,37.85,47.0,2077.0,400.0,719.0,326.0,2.2431,172700.0,NEAR BAY
19139,-117.36,34.11,35.0,2969.0,521.0,1555.0,503.0,3.25,107100.0,INLAND
19885,-117.05,34.89,36.0,1199.0,260.0,665.0,229.0,3.7065,62000.0,INLAND
18730,-117.65,34.14,16.0,2196.0,287.0,949.0,289.0,8.6573,354000.0,INLAND
16060,-119.63,36.79,19.0,1317.0,189.0,517.0,187.0,4.526,148700.0,INLAND
19046,-117.09,32.83,15.0,4138.0,636.0,2001.0,677.0,4.8419,264000.0,<1H OCEAN
14178,-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3.9028,128600.0,INLAND
20441,-120.06,37.02,13.0,6301.0,1080.0,3840.0,1033.0,3.5258,84900.0,INLAND
5546,-114.66,32.74,17.0,1388.0,386.0,775.0,320.0,1.2049,44000.0,INLAND
1057,-117.21,33.12,4.0,3261.0,689.0,926.0,561.0,4.3672,258900.0,NEAR OCEAN
7287,-122.32,37.94,47.0,1911.0,283.0,697.0,275.0,6.2712,267700.0,NEAR BAY
10051,-117.13,34.17,17.0,1181.0,271.0,248.0,114.0,5.5762,150000.0,INLAND
1093,-124.23,40.54,52.0,2694.0,453.0,1152.0,435.0,3.0806,106700.0,NEAR OCEAN
14099,-122.41,37.73,52.0,1931.0,358.0,1092.0,356.0,3.7835,271300.0,NEAR BAY
8843,-117.95,33.69,26.0,1417.0,264.0,817.0,261.0,4.875,230400.0,<1H OCEAN
9378,-122.44,37.8,52.0,2869.0,594.0,500.0,335.0,5.0376,500001.0,NEAR BAY
12869,-117.8,33.69,16.0,2745.0,447.0,1429.0,411.0,6.8219,325500.0,<1H OCEAN
8707,-119.01,35.39,29.0,1820.0,459.0,1134.0,419.0,1.8289,59400.0,INLAND
6671,-121.94,37.3,26.0,4348.0,814.0,2347.0,810.0,4.7275,293000.0,<1H OCEAN
5296,-122.0,37.95,9.0,2214.0,256.0,848.0,239.0,6.8145,339200.0,INLAND
13624,-118.08,33.96,34.0,1431.0,310.0,1162.0,288.0,4.369,165400.0,<1H OCEAN
1435,-114.65,34.89,17.0,2556.0,587.0,1005.0,401.0,1.6991,69100.0,INLAND
89,-122.27,37.8,52.0,249.0,78.0,396.0,85.0,1.2434,500001.0,NEAR BAY
20307,-119.44,36.61,17.0,1531.0,280.0,775.0,246.0,3.9073,91600.0,INLAND
1253,-121.94,37.35,18.0,1922.0,561.0,1096.0,545.0,2.3713,244000.0,<1H OCEAN
1545,-117.28,33.02,21.0,2736.0,585.0,1251.0,576.0,4.2356,347700.0,NEAR OCEAN
13183,-117.05,32.69,14.0,1689.0,555.0,1319.0,527.0,3.16,143800.0,NEAR OCEAN
10876,-119.55,36.7,31.0,1671.0,372.0,1371.0,347.0,2.3687,63900.0,INLAND
20295,-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,190700.0,INLAND
7080,-121.82,37.98,13.0,3995.0,605.0,1969.0,607.0,5.0164,165200.0,INLAND
7795,-118.22,33.98,42.0,626.0,143.0,625.0,156.0,3.125,166300.0,<1H OCEAN
15780,-118.46,34.14,34.0,5264.0,771.0,1738.0,753.0,8.8115,500001.0,<1H OCEAN
3991,-119.72,36.8,15.0,3045.0,689.0,1340.0,588.0,3.1953,85700.0,INLAND
5592,-120.97,37.69,14.0,5514.0,909.0,2819.0,970.0,3.8598,174400.0,INLAND
10746,-117.06,32.56,17.0,2803.0,683.0,2768.0,676.0,1.7958,140400.0,NEAR OCEAN
8513,-115.49,32.67,25.0,2322.0,573.0,2185.0,602.0,1.375,70100.0,INLAND
7335,-118.11,34.06,18.0,2609.0,721.0,2221.0,703.0,2.3224,192300.0,<1H OCEAN
2605,-121.21,38.67,11.0,5500.0,956.0,2827.0,946.0,4.1071,145800.0,INLAND
11048,-119.91,36.83,29.0,2205.0,366.0,1072.0,345.0,3.8056,165400.0,INLAND
16764,-118.39,34.2,17.0,2594.0,1028.0,3950.0,973.0,2.0348,177200.0,<1H OCEAN
4088,-119.89,36.73,43.0,524.0,93.0,302.0,93.0,2.6146,81300.0,INLAND
17336,-122.06,37.63,12.0,6711.0,1374.0,3388.0,1289.0,3.8625,208900.0,NEAR BAY
8923,-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,3.6625,184600.0,NEAR BAY
19475,-122.09,37.65,35.0,1130.0,192.0,543.0,184.0,4.3897,190600.0,NEAR BAY
649,-121.9,37.66,18.0,7397.0,1137.0,3126.0,1115.0,6.4994,323000.0,INLAND
19076,-122.16,37.71,36.0,666.0,132.0,366.0,134.0,3.4643,175000.0,NEAR BAY
2579,-118.17,33.77,39.0,2953.0,878.0,1379.0,785.0,2.1378,180400.0,NEAR OCEAN
6089,-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,340000.0,NEAR BAY
520,-119.34,36.3,13.0,2394.0,458.0,1177.0,389.0,2.6875,74400.0,INLAND
3604,-118.44,33.79,27.0,2141.0,260.0,635.0,240.0,11.6648,500001.0,NEAR OCEAN
14033,-119.69,36.75,13.0,2343.0,409.0,1347.0,405.0,4.0027,93100.0,INLAND
15927,-119.17,34.29,18.0,3932.0,724.0,1896.0,680.0,5.2953,279400.0,NEAR OCEAN
18052,-120.86,35.4,21.0,2787.0,641.0,1106.0,501.0,2.7043,186200.0,NEAR OCEAN
14992,-119.02,35.36,47.0,1631.0,340.0,847.0,315.0,2.5062,73700.0,INLAND
15557,-121.27,38.31,17.0,1144.0,202.0,626.0,178.0,4.4107,151600.0,INLAND
19262,-122.02,37.36,25.0,2074.0,387.0,1273.0,383.0,4.7609,378000.0,<1H OCEAN
7461,-117.61,34.01,25.0,352.0,41.0,99.0,34.0,3.9696,500000.0,INLAND
359,-121.24,37.95,36.0,361.0,63.0,169.0,62.0,3.7734,63800.0,INLAND
12457,-117.35,33.17,36.0,1977.0,423.0,812.0,387.0,3.625,198000.0,NEAR OCEAN
9686,-117.48,33.94,19.0,1891.0,465.0,1693.0,416.0,2.7813,112900.0,INLAND
1888,-119.74,36.76,42.0,2093.0,470.0,1621.0,438.0,1.7994,58700.0,INLAND
151,-118.11,33.91,29.0,889.0,166.0,597.0,163.0,4.9609,186700.0,<1H OCEAN
16809,-122.69,38.94,9.0,1245.0,234.0,517.0,187.0,3.125,93400.0,INLAND
17454,-118.32,33.92,35.0,1281.0,219.0,710.0,184.0,4.8304,152800.0,<1H OCEAN
552,-120.93,38.26,13.0,2084.0,449.0,834.0,305.0,3.2937,114200.0,INLAND
952,-118.07,33.99,35.0,1625.0,302.0,1134.0,288.0,4.5595,164900.0,<1H OCEAN
1594,-121.97,37.36,34.0,884.0,153.0,534.0,154.0,6.0116,271200.0,<1H OCEAN
14300,-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,304100.0,<1H OCEAN
3971,-114.55,32.8,19.0,2570.0,820.0,1431.0,608.0,1.275,56100.0,INLAND
5315,-117.34,34.11,29.0,2912.0,566.0,2188.0,518.0,3.2656,90600.0,INLAND
13697,-122.37,40.39,12.0,3783.0,702.0,1970.0,639.0,3.3005,98500.0,INLAND
5226,-121.27,37.96,41.0,461.0,101.0,382.0,79.0,1.275,54000.0,INLAND
17201,-117.09,33.11,32.0,1713.0,321.0,891.0,286.0,3.1429,171600.0,<1H OCEAN
8,-122.26,37.84,42.0,2555.0,665.0,1206.0,595.0,2.0804,226700.0,NEAR BAY
16595,-121.94,38.27,35.0,10869.0,2226.0,9879.0,2152.0,2.5681,81300.0,INLAND
18321,-117.37,34.13,18.0,5877.0,1043.0,3114.0,1002.0,4.0294,133200.0,INLAND
9682,-118.51,34.2,33.0,2327.0,479.0,1166.0,472.0,4.2344,262500.0,<1H OCEAN
11175,-118.39,34.18,42.0,1957.0,389.0,985.0,414.0,2.9327,240200.0,<1H OCEAN
777,-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,NEAR BAY
20483,-117.83,33.73,20.0,5768.0,1597.0,4853.0,1465.0,3.5387,160400.0,<1H OCEAN
3689,-122.44,37.76,50.0,2589.0,569.0,945.0,544.0,5.2519,376600.0,NEAR BAY
17636,-122.0,36.98,43.0,1636.0,324.0,792.0,325.0,3.5562,239200.0,NEAR OCEAN
3911,-117.23,33.91,9.0,11654.0,2100.0,7596.0,2127.0,4.0473,127200.0,INLAND
9614,-119.74,36.65,19.0,2546.0,463.0,1257.0,418.0,2.9013,89500.0,INLAND
15125,-122.53,41.81,21.0,2400.0,485.0,1109.0,443.0,1.7639,55400.0,INLAND
9785,-121.61,39.13,33.0,2559.0,539.0,1583.0,504.0,1.4727,53000.0,INLAND
11682,-119.75,36.71,38.0,1481.0,,1543.0,372.0,1.4577,49800.0,INLAND
10771,-119.82,34.44,16.0,1414.0,463.0,793.0,439.0,3.6034,150000.0,NEAR OCEAN
19741,-118.45,34.15,20.0,3876.0,799.0,1334.0,753.0,4.5656,478400.0,<1H OCEAN
618,-122.43,37.8,52.0,2994.0,821.0,1240.0,779.0,3.3715,500000.0,NEAR BAY
17036,-117.37,33.98,43.0,2862.0,772.0,1878.0,675.0,2.1151,96700.0,INLAND
4765,-121.22,38.0,35.0,1841.0,300.0,783.0,285.0,2.8167,162100.0,INLAND
2167,-118.21,34.02,43.0,1811.0,513.0,2123.0,487.0,1.3615,133300.0,<1H OCEAN
3667,-121.88,37.34,52.0,867.0,232.0,1264.0,227.0,2.6312,302900.0,<1H OCEAN
6315,-118.45,34.18,33.0,2077.0,486.0,1021.0,450.0,3.6019,225000.0,<1H OCEAN
20470,-118.29,33.95,35.0,1401.0,362.0,1357.0,327.0,2.0917,99300.0,<1H OCEAN
1748,-117.91,33.91,34.0,1763.0,303.0,894.0,297.0,5.0096,221700.0,<1H OCEAN
7451,-119.8,34.44,27.0,2674.0,419.0,1176.0,416.0,5.0294,280200.0,NEAR OCEAN
4564,-120.79,37.43,17.0,2534.0,517.0,1764.0,502.0,2.8519,80700.0,INLAND
3894,-117.64,34.08,35.0,1254.0,241.0,729.0,253.0,3.495,118000.0,INLAND
17574,-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,442100.0,<1H OCEAN
5811,-121.28,37.92,36.0,499.0,115.0,451.0,124.0,2.1705,60300.0,INLAND
10850,-117.68,35.65,15.0,2701.0,576.0,1245.0,513.0,3.3269,81900.0,INLAND
2044,-121.81,37.27,20.0,3244.0,520.0,1769.0,469.0,5.9214,224000.0,<1H OCEAN
15001,-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,319400.0,<1H OCEAN
19003,-118.14,33.79,44.0,2388.0,619.0,1461.0,592.0,3.1711,215400.0,NEAR OCEAN
9836,-117.94,33.93,14.0,999.0,232.0,1037.0,244.0,2.7125,166100.0,<1H OCEAN
20013,-118.07,34.08,37.0,1210.0,252.0,733.0,243.0,2.806,214600.0,<1H OCEAN
5382,-121.25,38.67,14.0,6155.0,1034.0,2407.0,941.0,4.2262,244300.0,INLAND
2020,-122.49,37.85,38.0,240.0,29.0,63.0,34.0,12.2547,500001.0,NEAR BAY
6205,-122.52,37.92,24.0,421.0,64.0,163.0,75.0,14.5833,500001.0,NEAR BAY
9556,-121.3,37.94,52.0,24.0,6.0,23.0,5.0,2.375,67500.0,INLAND
14044,-117.16,33.06,16.0,1988.0,279.0,770.0,252.0,5.8661,404500.0,NEAR OCEAN
6142,-119.45,36.61,24.0,1302.0,,693.0,243.0,3.7917,90500.0,INLAND
6017,-118.04,33.97,34.0,1759.0,431.0,1282.0,391.0,3.0491,158200.0,<1H OCEAN
9726,-118.0,33.81,17.0,2142.0,436.0,946.0,412.0,3.7059,146300.0,<1H OCEAN
18391,-116.91,33.75,13.0,10886.0,2127.0,4266.0,1955.0,2.3169,123400.0,INLAND
14339,-119.01,35.3,7.0,8596.0,1597.0,4893.0,1520.0,3.9054,80900.0,INLAND
9356,-116.32,34.1,10.0,4256.0,861.0,1403.0,686.0,2.6618,81000.0,INLAND
3898,-121.14,38.84,22.0,2750.0,433.0,1161.0,428.0,4.2143,236500.0,INLAND
4224,-118.56,34.21,13.0,8327.0,1849.0,4126.0,1773.0,3.7313,189800.0,<1H OCEAN
18374,-122.55,37.99,34.0,3306.0,555.0,1398.0,585.0,4.8993,319900.0,NEAR BAY
14537,-118.11,33.89,35.0,1139.0,197.0,772.0,233.0,4.375,204700.0,<1H OCEAN
7415,-121.89,37.29,36.0,2959.0,529.0,1125.0,520.0,4.2614,268800.0,<1H OCEAN
16320,-118.13,33.84,35.0,3008.0,674.0,1584.0,671.0,3.5465,213200.0,<1H OCEAN
18813,-118.38,34.04,31.0,2846.0,727.0,2120.0,672.0,2.7226,254200.0,<1H OCEAN
11502,-117.06,32.71,11.0,2397.0,523.0,1566.0,514.0,3.8687,145200.0,NEAR OCEAN
17156,-122.07,37.63,24.0,2329.0,465.0,1401.0,453.0,4.5913,177600.0,NEAR BAY
17887,-122.53,37.89,35.0,4127.0,689.0,1596.0,707.0,5.9073,400400.0,NEAR BAY
17183,-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,335000.0,<1H OCEAN
11971,-119.64,36.35,23.0,3182.0,563.0,1525.0,585.0,3.8108,90400.0,INLAND
4514,-117.25,32.8,30.0,2061.0,631.0,1007.0,577.0,2.5813,253100.0,NEAR OCEAN
13221,-118.3,34.26,28.0,1643.0,489.0,1142.0,458.0,3.1607,200600.0,<1H OCEAN
16942,-119.63,34.42,42.0,1765.0,263.0,753.0,260.0,8.5608,500001.0,<1H OCEAN
7784,-118.48,33.96,16.0,895.0,181.0,237.0,149.0,12.0088,500001.0,<1H OCEAN
5774,-117.18,32.83,27.0,2346.0,399.0,1105.0,373.0,4.2708,182800.0,NEAR OCEAN
13463,-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,366800.0,<1H OCEAN
20214,-122.67,38.47,16.0,3452.0,791.0,1567.0,731.0,2.4722,194300.0,<1H OCEAN
4625,-122.57,38.03,24.0,2330.0,322.0,911.0,320.0,6.5253,387700.0,NEAR BAY
13612,-117.71,34.04,17.0,4098.0,733.0,1859.0,713.0,2.9811,231800.0,INLAND
8362,-121.02,37.63,35.0,1591.0,364.0,1290.0,352.0,1.564,81800.0,INLAND
4726,-117.22,32.83,34.0,2936.0,597.0,1512.0,571.0,3.7841,176900.0,NEAR OCEAN
3326,-121.5,38.53,39.0,3184.0,593.0,1188.0,572.0,4.6923,192000.0,INLAND
8166,-118.39,34.06,43.0,1879.0,397.0,873.0,382.0,3.8158,500001.0,<1H OCEAN
19260,-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,500001.0,NEAR OCEAN
17397,-117.32,33.96,19.0,3216.0,666.0,1363.0,629.0,3.7585,144500.0,INLAND
16425,-122.62,38.25,20.0,1888.0,411.0,826.0,396.0,2.875,189100.0,<1H OCEAN
10692,-118.29,33.72,21.0,1568.0,452.0,801.0,422.0,3.5109,225000.0,NEAR OCEAN
1634,-116.81,33.9,17.0,2009.0,469.0,820.0,381.0,1.3286,81800.0,INLAND
13599,-122.25,37.45,34.0,2999.0,365.0,927.0,369.0,10.2811,500001.0,NEAR OCEAN
480,-118.32,34.07,52.0,2980.0,366.0,967.0,359.0,11.2185,500001.0,<1H OCEAN
13264,-117.84,35.35,28.0,1913.0,486.0,858.0,371.0,1.9962,50800.0,INLAND
15111,-122.55,37.97,52.0,2232.0,291.0,731.0,253.0,7.1155,500001.0,NEAR BAY
